index,id_local,desc_barrio_local,clase_vial_edificio,desc_vial_edificio,num_edificio,rotulo,desc_epigrafe
100570,270571116,QUINTANA,CALLE,ARTURO SORIA,17,SERVICIO DE COMEDOR HOSPITAL FUENSANTA,SERVICIOS DE PREPARACIÓN DE COMIDAS EN HOSPITALES
100573,270559011,CASA DE CAMPO,PASEO,FLORIDA,2,STAND DE RODILLA,CAFETERIA
100577,270559051,SAN ANDRES,CARRETERA,CARABANCHEL A VILLAVERDE,82,SNACK BAR NUEVO CENTRO,BAR CON COCINA
100583,270571202,SOL,PLAZA,CANALEJAS,1,--,BAR CON COCINA
100585,270571210,SOL,PLAZA,CANALEJAS,1,ROTULO NO INFORMADO,BAR CON COCINA
100586,270571211,SOL,PLAZA,CANALEJAS,1,ROTULO NO INFORMADO,BAR RESTAURANTE
100588,270571215,SOL,PLAZA,CANALEJAS,1,ROTULO NO INFORMADO,CAFETERIA
100591,270559089,LA PAZ,PASEO,CASTELLANA,259,BEFOUR,BAR RESTAURANTE
100595,270559120,VALDEFUENTES,CALLE,INFANTA CATALINA MICAELA,31,COLEGIO ADOLFO SUAREZ,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
100597,270571215,SOL,PLAZA,CANALEJAS,1,ROTULO NO INFORMADO,CHOCOLATERIA/SALON DE TE Y HELADERIA
100613,270559189,CASCO H.VALLECAS,AVENIDA,ARGANZUELA MERCAMADRID,1,A2 HOSTELERÍA DEL NARCEA III,BAR CON COCINA
100614,270559192,RECOLETOS,CALLE,AYALA,28,"RESTAURANTE CASA DANI/BCS.33 A 37, 40 Y 41, 45 A 53 ",RESTAURANTE
100622,280017581,DELICIAS,CALLE,GENERAL PALANCA,36,ASOCIACION CULTURAL TALLER LA,TEATRO Y ACTIVIDADES ESCENICAS REALIZADAS EN DIRECTO
100627,280017623,DELICIAS,CALLE,BATALLA DEL SALADO,26,PUB ANDE ANDARÁS,BAR ESPECIAL SIN ACTUACIONES
100633,280017647,DELICIAS,GLORIETA,SANTA MARIA DE LA CABEZA,5,MUESTRA CORPORATIVA,BAR SIN COCINA
100655,285002494,EMBAJADORES,CALLE,SANTA ISABEL,40,RÓTULO NO INFORMADO,BAR CON COCINA
100664,280017738,PALOS DE MOGUER,CALLE,ANCORA,4,LOTERIA Y APUESTAS DEL ESTADO,JUEGOS DE AZAR Y APUESTAS DE GESTION PUBLICA O O AUTORIZACION ESPECIAL (ESTADO Y ONCE)
100670,280017759,PALOS DE MOGUER,CALLE,BATALLA DEL SALADO,16,BAR SON DE TAPAS,CAFETERIA
100689,285002542,EMBAJADORES,CALLE,ARGUMOSA,29,DELHI DARBAR,CAFETERIA
100690,285002543,EMBAJADORES,CALLE,ARGUMOSA,33,BAR ELD PEDAL,BAR SIN COCINA
100705,285002566,EMBAJADORES,CALLE,ARGUMOSA,9,LA PLAYA DE LAVAPIES,BAR CON COCINA
100718,285002618,EMBAJADORES,RONDA,ATOCHA,10,ESCUELA DE INTERPRETACIÓN - ESTUDIO JUAN CODINA,"ACTIVIDADES DE CREACION, ARTISTICAS Y ESPECTACULOS"
100721,285002625,EMBAJADORES,CALLE,ATOCHA,104,EL BISTRO DE SANTA INES,BAR RESTAURANTE
100722,285002631,EMBAJADORES,CALLE,MARQUES DE TOCA,7,TABERNA LA BERENJENA,CAFETERIA
100736,285002647,EMBAJADORES,CALLE,SANTA ISABEL,9,A DETERMINAR,BAR RESTAURANTE
100745,285002667,CORTES,CALLE,ATOCHA,81,HOTEL CATALONIA ATOCHA,HOTELES Y MOTELES CON RESTAURANTE
100747,285002674,CORTES,CALLE,FUCAR,10,COMENTASELO,BAR ESPECIAL SIN ACTUACIONES
100756,285002721,CORTES,CALLE,ALAMEDA,8,TABERNA CAROLA,BAR CON COCINA
100762,285002745,CORTES,CALLE,JESUS,14,SKYLINE DINNER,RESTAURANTE
100765,285002771,CORTES,CALLE,LOPE DE VEGA,6,ROTULO NO INFORMADO,CAFETERIA
100773,285002814,CORTES,CALLE,ATOCHA,51,TORO ATOCHA,BAR RESTAURANTE
100774,285002817,CORTES,CALLE,HUERTAS,12,VI COOL BY SERGI AROLA,BAR RESTAURANTE
100775,285002828,CORTES,PLAZA,ANGEL,14,ESPAÑA CAÑI,BAR CON COCINA
100792,285002899,CORTES,CALLE,MARQUES DE CASA RIERA,4,NH COLLECTION SUECIA,HOTELES Y MOTELES CON RESTAURANTE
100804,280018003,PALOS DE MOGUER,PASEO,SANTA MARIA DE LA CABEZA,27,ATOCHA TANDOORI,BAR RESTAURANTE
100805,285002911,CORTES,CALLE,GRAN VIA,1,SUMO FUSION,BAR RESTAURANTE
100807,285002925,JUSTICIA,CALLE,CONDE DE XIQUENA,8,ESPACIO SALESAS,"ACTIVIDADES DE BIBLIOTECAS, ARCHIVOS, MUSEOS Y DE GALERIAS Y SALAS DE EXPOSICIONES SIN VENTA"
100808,285002928,JUSTICIA,CALLE,PRIM,13,TAMPU,BAR RESTAURANTE
100816,280018025,PALOS DE MOGUER,RONDA,ATOCHA,17,HARD ROCK HOTEL MADRID,PISCINAS DE USO PUBLICO DE TEMPORADA
100818,280018029,PALOS DE MOGUER,PASEO,SANTA MARIA DE LA CABEZA,5,LA FLOR DEL RIMAZ,RESTAURANTE
100824,285002946,JUSTICIA,CALLE,HORTALEZA,4,CHARLOTTE,BAR SIN COCINA
100825,285002951,JUSTICIA,CALLE,INFANTAS,26,ZARPA BEAR DE COPAS,BAR ESPECIAL SIN ACTUACIONES
100826,285002952,JUSTICIA,CALLE,INFANTAS,26,BAR,BAR ESPECIAL SIN ACTUACIONES
100835,280018071,PALOS DE MOGUER,PASEO,DELICIAS,28,LOTERIAS Y APUESTAS DEL ESTADO LA ESPIGA DE ORO ADMON 80,JUEGOS DE AZAR Y APUESTAS DE GESTION PUBLICA O O AUTORIZACION ESPECIAL (ESTADO Y ONCE)
100839,280018088,PALOS DE MOGUER,PASEO,DELICIAS,12,LOTERIA AUREA,JUEGOS DE AZAR Y APUESTAS DE GESTION PUBLICA O O AUTORIZACION ESPECIAL (ESTADO Y ONCE)
100851,285003002,JUSTICIA,CALLE,HORTALEZA,30,OITA BISTRO,RESTAURANTE
100856,285003020,JUSTICIA,CALLE,AUGUSTO FIGUEROA,20,MISA DE DOCE,CAFETERIA
100873,285003057,JUSTICIA,CALLE,SAN LORENZO,16,DE AQUI - DE ALLA,BAR ESPECIAL SIN ACTUACIONES
100877,280018124,IMPERIAL,RONDA,SEGOVIA,2,CASA PATRICIA - PIZZERIA MAYOR,BAR RESTAURANTE
100880,280018131,PALOS DE MOGUER,CALLE,FRAY LUIS DE LEON,14,RESTAURANTE EL ROBLE CAFETERIA,BAR RESTAURANTE
100890,285003093,JUSTICIA,CALLE,FERNANDO VI,23,MAMA FRAMBOISE,RESTAURANTE
100894,280018146,ACACIAS,PASEO,YESERIAS,41,SURIA KANY,ACTIVIDADES DE LOS GIMNASIOS
100898,280018153,ACACIAS,PASEO,JUAN ANTONIO VALLEJO-NAJERA BOTAS,43,ALBAS TAPAS,TABERNA
100899,280018155,ACACIAS,PASEO,JUAN ANTONIO VALLEJO-NAJERA BOTAS,43,EL RINCON DE EL BIERZO,RESTAURANTE
100908,285003128,JUSTICIA,CALLE,SAN MATEO,21,MACERA,BAR ESPECIAL SIN ACTUACIONES
100909,285003133,JUSTICIA,CALLE,APODACA,10,REPTILIA,BAR ESPECIAL SIN ACTUACIONES
100916,280018184,LEGAZPI,CALLE,PLOMO,1,BAR SANPAS,BAR RESTAURANTE
100925,285003155,JUSTICIA,CALLE,FUENCARRAL,98,RESTAURANTE,RESTAURANTE
100926,285003156,JUSTICIA,CALLE,FUENCARRAL,98,CONNICHIWA,BAR RESTAURANTE
100928,285003172,UNIVERSIDAD,CALLE,AMANIEL,23,ROLL MADRID,RESTAURANTE
100931,285003199,UNIVERSIDAD,CALLE,FUENCARRAL,101,STARBUCKS COFFEE,CAFETERIA
100936,285003213,UNIVERSIDAD,CALLE,SAN BERNARDO,86,RESTAURANTE,RESTAURANTE
100959,270569442,ENSANCHE DE VALLECAS,CALLE,PEÑARANDA DE BRACAMONTE,18,LA TABERNITA DE DOMÍNGUEZ,BAR CON COCINA
100961,270569466,MOSCARDO,CALLE,MIRASIERRA,37,PIZZERIA,RESTAURANTES DE COMIDA RAPIDA
100965,270569495,OPAÑEL,CALLE,MERCEDES ARTEAGA,18,COMEDOR CENTRO DE DIA AURORA VILLA,SERVICIOS DE COMEDOR EN CENTROS PARA MAYORES
100971,280018274,ACACIAS,PASEO,ESPERANZA,14,ALVARO HERNANDEZ,ACTIVIDADES DE LOS GIMNASIOS
100973,280018283,IMPERIAL,PASEO,JUAN ANTONIO VALLEJO-NAJERA BOTAS,47,CAFE Y MAS,BAR SIN COCINA
100979,270569522,PALACIO,PLAZA,CEBADA,17,IMPULSARTE (PTOS. 137 Y 138),"ACTIVIDADES DE CREACION, ARTISTICAS Y ESPECTACULOS"
100982,270569543,REJAS,CALLE,SAMANIEGO,7,URBAN PLANET TRAMPOLINE PARK,CENTROS DE JUEGOS O CELEBRACIONES INFANTILES CON COCINA
100995,270569578,SAN FERMIN,CAMINO,PERALES,23,MADRID CAJA MAGICA (CRESALBA EVENTOS),BAR CON COCINA
101004,280018335,LEGAZPI,CALLE,BOLIVAR,24,LOS METALES,BAR RESTAURANTE
101018,270571311,LEGAZPI,CALLE,EROS,2,ESCUELA INFANTIL LA MELONERA,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101028,270570031,BUENAVISTA,CALLE,CALDERILLA,1,SUPER TEQUEÑOS (STAND ZCB11),VENDEDOR AMBULANTE DE ALIMENTOS PREPARADOS PARA SU CONSUMO INMEDIATO
101030,270570069,SAN ISIDRO,CALLE,INGLATERRA,8,CEIP LOPE DE VEGA,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101032,270570117,MOSCARDO,CALLE,MIRASIERRA,27,E.I. 'PENSAMENTOS' COMEDOR,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101034,270570152,ROSAS,AVENIDA,LUIS ARAGONES,4,CENTRAL PRODUCTION KITCHEN CPU,SALONES DE BANQUETES Y PROVISION COMIDAS PARA EVENTOS
101035,270570162,ROSAS,AVENIDA,LUIS ARAGONES,4,PALCO 5,BAR RESTAURANTE
101036,270570163,ROSAS,AVENIDA,LUIS ARAGONES,4,PALCO 6,BAR RESTAURANTE
101037,270570167,ROSAS,AVENIDA,LUIS ARAGONES,4,B5 BOCADILLOS,RESTAURANTES DE COMIDA RAPIDA
101038,270570170,ROSAS,AVENIDA,LUIS ARAGONES,4,B1 EMPANADAS,RESTAURANTES DE COMIDA RAPIDA
101039,270570171,ROSAS,AVENIDA,LUIS ARAGONES,4,B2 HAMBURGUESAS,RESTAURANTES DE COMIDA RAPIDA
101040,270570193,ROSAS,AVENIDA,LUIS ARAGONES,4,ROYAL BOX BAR,BAR RESTAURANTE
101041,270570195,ROSAS,AVENIDA,LUIS ARAGONES,4,VIP LOGE LOUNGE,BAR RESTAURANTE
101042,270570197,ROSAS,AVENIDA,LUIS ARAGONES,4,VIP BAR,BAR RESTAURANTE
101043,270570198,ROSAS,AVENIDA,LUIS ARAGONES,4,LOGE PANTRY,SALONES DE BANQUETES Y PROVISION COMIDAS PARA EVENTOS
101046,270559215,EMBAJADORES,CALLE,TRIBULETE,16,AULARIO ESCUELAS PIAS. UNED CENTRO ASOCIADO DE MAD,BAR RESTAURANTE
101052,270570212,LOS ANGELES,CALLE,LILLO,1,CAMPAMENTO URBANO AMPA CIUDAD DE CORDOBA,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101053,270570214,BUENAVISTA,CALLE,LUIS DE ORO,9,ESPACIO OJO LOCO,CENTROS DE JUEGOS O CELEBRACIONES INFANTILES CON COCINA
101054,270570218,ROSAS,AVENIDA,LUIS ARAGONES,4,VIP BAR 4,BAR RESTAURANTE
101055,270570230,ROSAS,AVENIDA,LUIS ARAGONES,4,B16 PERRITO,RESTAURANTES DE COMIDA RAPIDA
101056,270570231,ROSAS,AVENIDA,LUIS ARAGONES,4,B15 BOCADILLO,RESTAURANTES DE COMIDA RAPIDA
101057,270570236,ROSAS,AVENIDA,LUIS ARAGONES,4,(NW) SKYBOX PANTRY,BAR RESTAURANTE
101058,270570237,ROSAS,AVENIDA,LUIS ARAGONES,4,WEST SUITES,BAR RESTAURANTE
101059,270570240,ROSAS,AVENIDA,LUIS ARAGONES,4,SL/CR SUITES-EAST,BAR RESTAURANTE
101060,270570243,ROSAS,AVENIDA,LUIS ARAGONES,4,EAST BOX BAR 2,BAR RESTAURANTE
101070,270559294,CASA DE CAMPO,CARRETERA,ZARZON,6,PARQUE ZOOLOGICO DE MADRID,BAR RESTAURANTE
101082,280018420,IMPERIAL,PASEO,PONTONES,20,CAFETERIA RUYMA,BAR CON COCINA
101084,280018435,ACACIAS,CALLE,CEIBA,2,VALOR,CAFETERIA
101085,280018435,ACACIAS,CALLE,CEIBA,2,VALOR,CHOCOLATERIA/SALON DE TE Y HELADERIA
101087,270570245,ROSAS,AVENIDA,LUIS ARAGONES,4,(SE) BUSINESS LOUNGE,BAR RESTAURANTE
101088,270570246,ROSAS,AVENIDA,LUIS ARAGONES,4,(SE) BOX PANTRY,BAR RESTAURANTE
101089,270570250,ROSAS,AVENIDA,LUIS ARAGONES,4,NORTH-BTG SUITES,BAR RESTAURANTE
101090,270570255,ROSAS,AVENIDA,LUIS ARAGONES,4,(NE) SERVICE PANTRY,BAR RESTAURANTE
101091,270570257,ROSAS,AVENIDA,LUIS ARAGONES,4,SOUTH BTG SUITES,BAR RESTAURANTE
101092,270570259,ROSAS,AVENIDA,LUIS ARAGONES,4,SOUTH-BUSINESS LOUNGE,BAR RESTAURANTE
101094,270570267,ROSAS,AVENIDA,LUIS ARAGONES,4,(W) BNL 1,RESTAURANTES DE COMIDA RAPIDA
101095,270570269,ROSAS,AVENIDA,LUIS ARAGONES,4,(W) BNL 2,RESTAURANTES DE COMIDA RAPIDA
101105,270571579,LISTA,CALLE,DON RAMON DE LA CRUZ,89,ROTULO NO INFORMADO,VIVIENDAS TURÍSTICAS
101107,270571631,PRADOLONGO,CALLE,ISABELITA USERA,81,COMEDOR CENTRO CUIDADO INFANTIL 'PLIS PLAS',SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101111,270571792,HISPANOAMERICA,CALLE,PADRE DAMIAN,18,COMEDOR COLEGIO SAN AGUSTIN,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101131,280064611,MARROQUINA,AVENIDA,DOCTOR GARCIA TAPIA,210,CENTRO EDUCATIVO ONCE EDUCACION ESPECIAL,PISCINAS DE USO PUBLLICO CLIMATIZADAS
101132,280064620,MEDIA LEGUA,CALLE,CORREGIDOR DIEGO DE VALDERRABANO,25,CERVECERIA 100 MONTADITOS,RESTAURANTES DE COMIDA RAPIDA
101133,280064621,MEDIA LEGUA,CALLE,CORREGIDOR DIEGO DE VALDERRABANO,25,BURGUER KING,RESTAURANTES DE COMIDA RAPIDA
101135,280064624,MEDIA LEGUA,CALLE,CORREGIDOR DIEGO DE VALDERRABANO,25,CERVECERIA GAMBRINUS,BAR RESTAURANTE
101159,280064635,MEDIA LEGUA,CALLE,LITUANIA,5,CLUB LAS TORRES,ACTIVIDADES DE CLUBES DEPORTIVOS Y OTRAS ACTIVIDADES DEPORTIVAS
101176,270571911,GOYA,CALLE,DON RAMON DE LA CRUZ,58,MUESTRA,RESTAURANTE
101179,270571924,EL PILAR,PLAZA,VILLAFRANCA DE LOS BARROS,2,ROTULO NO INFORMADO,CASAS DE HUESPEDES
101181,270571940,SIMANCAS,CALLE,MIGUEL YUSTE,14,HOTEL DWO YUSTE,HOTELES Y MOTELES CON RESTAURANTE
101186,280018528,DELICIAS,CALLE,EMBAJADORES,177,LA EMBAJADA PJ,BAR RESTAURANTE
101194,280018554,DELICIAS,CALLE,GRANITO,12,KANDIDA,BAR RESTAURANTE
101207,270566740,VALDEFUENTES,CALLE,MARIA DE LAS MERCEDES DE BORBON,120,CHOCOLAKE,CAFETERIA
101209,270566776,SAN FERMIN,CAMINO,PERALES,23,MADRID CAJA MAGICA ARAMARK SERVICIOS CATERING S.L.U,BAR RESTAURANTE
101210,270566788,ARCOS,CALLE,RAVENA,18,RESIDENCIA Y CENTRO DE DIA ADOLFO SUAREZ,CAFETERIA
101211,270566789,PEÑA GRANDE,AVENIDA,MONFORTE DE LEMOS,184,GO FIT PEÑAGRANDE,GESTION DE INSTALACIONES DEPORTIVAS
101218,270566826,SIMANCAS,CALLE,CASTILLO DE UCLES,24,COMEDOR ESCOLAR DEL COLEGIO NAZARET,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101225,280018613,LEGAZPI,CALLE,TERESA LOPEZ VALCARCEL,17,CENTRO PA KUA MADRID,ACTIVIDADES DE LOS GIMNASIOS
101230,280018631,ACACIAS,CALLE,GASOMETRO,11,CAFE BAR EL IDEAL,BAR RESTAURANTE
101242,270572152,PALOMAS,CALLE,ISLA DE CUBA,12,ARMONIA,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101243,270572183,CASTILLA,AVENIDA,BURGOS,28,COMEDOR EL TREN DE LOS NIÑOS II,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101253,280064828,VALDEBERNARDO,BULEVAR,JOSE PRAT,33,PLAYCENTER,BAR SIN COCINA
101259,280064854,VALDERRIVAS,CALLE,SAN CIPRIANO,85,BAR CAFÉ CAFÉ DENTRO RENFE,BAR CON COCINA
101267,270572273,CUATRO CAMINOS,CALLE,ARTISTAS,38,VIVIENDA TURÍSTICA,VIVIENDAS TURÍSTICAS
101270,270572343,SAN ANDRES,CALLE,DOCTOR MARTIN AREVALO,2, BAR DEL CENTRO SOCIOCULTURAL AGATA,BAR CON COCINA
101271,270572352,EL GOLOSO,CALLE,KELSEN,1,CAFETERIA FACULTAD DE DERECHO,CAFETERIA
101272,270572354,ENTREVIAS,CALLE,PEIRONCELY,7, SERVICIO DE COMEDOR DEL COLEGIO LICEO CONSUL,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101274,270572359,VALDEZARZA,CALLE,ANTONIO MACHADO,22,SERVICIO DE COMEDOR DEL CENTRO DE SERVICIOS SOCIALES,SERVICIOS DE COMEDOR EN CENTROS PARA MAYORES
101275,270572361,EL CAÑAVERAL,CALLE,JOSE ESCOBAR Y SALIENTE,45,BAR RESTAURANTE INSTINCT,RESTAURANTE
101277,270572376,TRAFALGAR,CALLE,SAGASTA,13,CAFETERIA CENTRO MAYORES SAGASTA,CAFETERIA
101278,270572377,LA PAZ,AVENIDA,MONFORTE DE LEMOS,13,CAFETERIA POLIDEPORTIVO VICENTE DEL BOSQUE,CAFETERIA
101280,270572419,PALOMERAS SURESTE,AVENIDA,POLITECNICA,4, COMEDOR DEL CENTRO EDUCACIÓN ESPECIAL VALLECAS,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101281,270572425,GUINDALERA,CALLE,FRANCISCO ALTIMIRAS,4,CAFETERIA CENTRO DE DIA MARGARITA RETUERTO,SERVICIOS DE COMEDOR EN CENTROS PARA MAYORES
101284,270572467,LEGAZPI,CALLE,PLOMO,6, SERVICIO COMEDOR DEL COLEGIO PLACIDO DOMINGO,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101285,270572468,ACACIAS,CALLE,CAOBA,1,SERVICIO DE COMEDOR _INSTITUTO EDUCACION SECUNDARIA JUAN DE LA CIERVA,CAFETERIA
101286,280018636,LEGAZPI,CALLE,ANDRES DE URDANETA,6,RESTAURANTE MUXIA CAFETERIA,BAR RESTAURANTE
101313,280063381,SAN ANDRES,CALLE,RESINA,37,AGRUPACION DE OPERADORES MADRID,SALONES DE RECREO Y DIVERSION Y OTRAS ACTIVIDADES RECREATIVAS
101325,280063422,SAN ANDRES,CARRETERA,CARABANCHEL A VILLAVERDE,107,ESCUELA INFANTIL EL ROCIO,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101332,270566829,HELLIN,CALLE,HINOJAL,7,COMEDOR ESCOLAR DEL COLEGIO LOPEZ VICUÑA,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101333,270566831,CANILLEJAS,CALLE,MUSAS,9,COMEDOR DEL C.E.I.P. LA ALAMEDA,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101334,270566834,CANILLEJAS,CALLE,VICENTE JIMENEZ,7,COMEDOR DE HOLA BICHO BOLA,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101335,270566836,CANILLEJAS,CALLE,ALCALA,587,COMEDOR DEL COLEGIO SANTO ANGEL DE LA GUARDA,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101336,270566838,EL SALVADOR,AVENIDA,VEINTICINCO DE SEPTIEMBRE,1,COMEDOR DEL C.E.I.P. MARQUES DE SUANZES,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101337,270566840,SIMANCAS,CALLE,HERMANOS GARCIA NOBLEJAS,17,COMEDOR DEL COLEGIO NUESTRA SEÑORA DE LA CARIDAD DEL COBRE,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101338,270566842,REJAS,CALLE,ARAMAYONA,5,EL MUNDO DE MOZART II,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101350,270566850,ROSAS,CALLE,CALABRIA,1,COMEDOR DE LA E.I. LAS ROSAS,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101351,270566859,ARCOS,AVENIDA,GUADALAJARA,28,COMEDOR DEL COLEGIO INTERNACIONAL JH NEWMAN,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101353,270566861,ROSAS,CALLE,BUDAPEST,11,COMEDOR DEL C.E.I.P. JULIAN MARIAS,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101357,270566898,ARAVACA,AVENIDA,TALGO,53,CAFETERIA RESIDENCIA MAYORES ORPEA,CAFETERIA
101358,270566903,PAVONES,CALLE,VALDEBERNARDO,1,CAFETERIA IES FELIPE II,CAFETERIA
101359,270566909,VENTAS,CALLE,SAN EMILIO,58,COMEDOR DEL COLEGIO ESPIRITU SANTO,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101378,270566910,MARROQUINA,AVENIDA,DOCTOR GARCIA TAPIA,210,COMEDOR CENTRO EDUCATIVO ONCE EDUCACION ESPECIAL,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101380,270566918,SAN FERMIN,CAMINO,PERALES,23,MADRID CAJA MAGICA CATERING PARTICIPANTES,BAR RESTAURANTE
101383,270566997,CASTILLEJOS,CALLE,BRAVO MURILLO,228,PALACIO LATINO,BAR SIN COCINA
101386,270570275,ROSAS,AVENIDA,LUIS ARAGONES,4,(W) B4 7 PERRITOS 5 POS,RESTAURANTES DE COMIDA RAPIDA
101393,270570542,CASCO H.BARAJAS,CALLE,CALDERA,11,ROTULO NO INFORMADO,HOSTALES
101396,270570603,UNIVERSIDAD,CALLE,PRINCESA,20,PALACIO DE LIRIA,"ACTIVIDADES DE BIBLIOTECAS, ARCHIVOS, MUSEOS Y DE GALERIAS Y SALAS DE EXPOSICIONES SIN VENTA"
101397,270572845,LOS ANGELES,AVENIDA,LA VERBENA DE LA PALOMA,14,COLEGIO BARCELONA,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101409,270572979,TIMON,GLORIETA,PLAYA DE SAN LORENZO,4,COLEGIO PÚBLICO MARGARET THATCHER,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101424,270573024,TRAFALGAR,CALLE,PALAFOX,7,PALAFOX CENTRAL SUITES,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA
101427,270573060,EMBAJADORES,CALLE,CABESTREROS,1,ROTULO NO INFORMADO,HOTELES Y MOTELES SIN RESTAURANTE
101429,270573075,EL GOLOSO,CALLE,EINSTEIN,3,BAR DEL RECTORADO UNIVERSIDAD AUTONOMA,BAR RESTAURANTE
101436,280016752,ACACIAS,CALLE,TOLEDO,171,LANZHON,RESTAURANTE
101437,280016766,ACACIAS,PASEO,ACACIAS,50,LA ANDALUZA,BAR RESTAURANTE
101438,280016770,ACACIAS,PASEO,ACACIAS,59,ESPOSICIÓN Y VENTA AL POR MENOR ARTICULOS PERSONALIZADOS EN,AUTOSERVICIO DE RESTAURACION
101442,280016778,ACACIAS,CALLE,NAVES,14,ESCUELA DE YOGA ENSEÑANZA IYENGAR,ACTIVIDADES DE LOS GIMNASIOS
101454,270573206,PROSPERIDAD,CALLE,FRANCISCO SILVELA,93,HEY MADRID S.L.,APART-HOTELES
101456,270573228,MIRASIERRA,CALLE,SENDA DEL INFANTE,46,EL FRESNO,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101457,270573235,PUEBLO NUEVO,CALLE,LOS URQUIZA,38,ESCUELA INFANTIL NUEVA VIDA 2,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101460,270573287,COSTILLARES,CALLE,SERRANO GALVACHE,7,GRUMETE MADRID,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101466,280016851,ACACIAS,CALLE,LAUREL,23,SR,VIVIENDAS TURÍSTICAS
101471,270573494,SIMANCAS,CALLE,PANDORA,23,ELLALUNA AMERICAN SCHOOL,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101472,270573500,ROSAS,CALLE,LONGARES,36,COMEDOR DE LA ESCUELA INFANTIL TANUCA,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
101473,270573535,REJAS,CALLE,ARACNE,3,HEALTHY POKE,BAR RESTAURANTE
101488,280016926,ACACIAS,CALLE,PEÑUELAS,43,CERVECERIA PASILLO VERDE,CAFETERIA
101490,280016938,ACACIAS,CALLE,PEÑUELAS,3,BAR RESTAURANTE,BAR RESTAURANTE
101501,280017007,ACACIAS,PASEO,SANTA MARIA DE LA CABEZA,68,DIVERTIA SALÓN DE JUEGOS,BAR SIN COCINA
101506,280017052,ACACIAS,CALLE,LABRADOR,15,BAR EL RINCON DE ASTURIAS,BAR CON COCINA
101510,280017078,CHOPERA,CALLE,EMBAJADORES,126,BAR CRISTI 2,BAR ESPECIAL SIN ACTUACIONES
